Id,SalePrice
1567,77074.0994767908
1568,233697.55723571885
1569,117995.1308080588
1570,129888.84772171745
1571,114572.46868245199
1572,141809.05910855712
1573,215812.6807562917
1574,125646.33327166848
1575,228545.29586140392
1576,241486.4596274963
1577,176690.64455900257
1578,147115.47207455168
1579,149527.3025199881
1580,187532.9971888328
1581,151270.88820032476
1582,115197.48525912348
1583,283208.2749285488
1584,212652.62400372658
1585,131101.05232765584
1586,59953.25874299014
1587,100105.35635768688
1588,145019.1463821006
1589,93047.80247386139
1590,128327.34603613235
1591,94906.25385666349
1592,99835.6353826816
1593,120286.79696296928
1594,129182.783170154
1595,113957.72733314843
1596,213984.49282115028
1597,185051.73683494347
1598,214961.45161066717
1599,165864.8962064835
1600,164992.7824974842
1601,59305.19722209318
1602,102869.56438730532
1603,72663.92449033675
1604,243706.9122276096
1605,229184.31763500487
1606,166821.59711493127
1607,174141.24271382202
1608,215657.84697077435
1609,177991.86988675405
1610,136185.3322410021
1611,136343.34100715746
1612,157443.5188993201
1613,158377.85396990617
1614,119816.39190346682
1615,93037.8838163552
1616,79054.10858447546
1617,87484.50498951483
1618,126552.77316695148
1619,129154.45634809526
1620,146545.44516491995
1621,124823.71814025358
1622,133178.6085650833
1623,243038.51365879012
1624,204203.5532712334
1625,116009.89393698066
1626,168971.03273324564
1627,184797.8013406605
1628,264798.63970303326
1629,172515.27036503435
1630,304753.60597920185
1631,224703.4591902155
1632,235879.70705058164
1633,166813.19971064833
1634,170698.5313716494
1635,159860.82471779725
1636,141293.77458008603
1637,191729.2670899827
1638,173662.99853354128
1639,182445.5380306777
1640,254265.209424856
1641,171371.35035359586
1642,233417.76882909655
1643,206465.93048390228
1644,230704.40553799667
1645,180873.50646317142
1646,151929.27670058075
1647,160433.60191711417
1648,125782.88772577392
1649,139046.17916977234
1650,106320.09247232262
1651,117646.24601078665
1652,92633.97222470993
1653,93573.52710703989
1654,141139.36013083858
1655,136503.86033281704
1656,135149.75439005584
1657,140580.77671325268
1658,141561.50193350788
1659,114672.56357390586
1660,150343.65041516066
1661,374738.44310676545
1662,359878.04424387496
1663,361981.5556455066
1664,435462.0549006596
1665,292626.58668687043
1666,305628.0583874652
1667,358293.4124220138
1668,338739.13676800113
1669,293603.3294974699
1670,333021.5700896306
1671,260045.56091533977
1672,379052.778921611
1673,278035.4762396313
1674,240631.4735646623
1675,191403.64268059717
1676,190116.592403644
1677,215250.67549951564
1678,413963.3346229657
1679,362120.1942827526
1680,321072.7513570424
1681,240236.28647587536
1682,292978.879422592
1683,185478.6063150238
1684,167486.50294115464
1685,164374.42640657062
1686,171687.91719417498
1687,161826.89009953584
1688,185142.85909645038
1689,187894.6734546862
1690,186446.47485994396
1691,180297.5601320821
1692,241195.08499511852
1693,158845.72251652193
1694,166753.8574255301
1695,153197.84340927922
1696,247273.01997010023
1697,157576.1498639248
1698,320438.85894435673
1699,302223.9144754764
1700,246112.23951578085
1701,257617.26147193415
1702,228721.80531304417
1703,225146.50962006443
1704,259357.77231572234
1705,235183.53065422783
1706,193115.29725436112
1707,201818.12720389405
1708,203905.45901249096
1709,270939.1217580526
1710,224454.25676055744
1711,263223.58375091705
1712,255305.41827778477
1713,264562.75485316134
1714,216345.5001254098
1715,200671.59382033112
1716,179044.4544489226
1717,176116.25861788177
1718,132029.08609234978
1719,200993.19888542822
1720,228282.8104325194
1721,161183.68329630376
1722,119647.15746997617
1723,142394.50255831456
1724,197272.12062282788
1725,223551.8955215682
1726,173463.6521824481
1727,148860.20447069022
1728,164783.6072874613
1729,162573.502998767
1730,145640.2845402136
1731,120197.44615487612
1732,121065.63074488306
1733,110569.59238365231
1734,127008.40035294245
1735,117681.31219657722
1736,102227.07428166154
1737,293740.08019300946
1738,255314.39441200145
1739,230894.74543756203
1740,218803.65665292676
1741,186435.90756949413
1742,157104.56491705857
1743,174338.55594296055
1744,327701.6384728883
1745,217085.5530846347
1746,180174.9205196155
1747,213383.8924905832
1748,204190.56549265614
1749,143230.6820107657
1750,119181.72283898712
1751,262841.3870814417
1752,110056.06690927624
1753,152450.38774724913
1754,191246.6915824626
1755,167223.423283025
1756,116501.39923436173
1757,120925.22813819564
1758,139018.52270524608
1759,153766.34746926004
1760,155937.16179616537
1761,142156.58574211362
1762,171642.58822526925
1763,183565.26173641285
1764,110447.6552475392
1765,166563.65660570064
1766,185487.73639161154
1767,204502.40357302784
1768,139635.85061159148
1769,176158.5575012143
1770,152666.65886767066
1771,116373.31509404148
1772,136109.83896266305
1773,124196.86058181002
1774,149767.18162037985
1775,145774.14554409726
1776,125364.07475953148
1777,99047.92028187972
1778,134932.46257811502
1779,127904.33301492418
1780,175187.24106509428
1781,125833.59214524951
1782,81959.185040302
1783,135964.4163373455
1784,101263.94875269082
1785,122608.24744939758
1786,140251.10232035423
1787,174414.0169491935
1788,56088.66726344519
1789,97501.10573742531
1790,79843.45411689609
1791,171126.6727303974
1792,153030.97131390776
1793,125036.08560514217
1794,153253.84968046684
1795,142071.4997962643
1796,114178.32182989274
1797,109279.83655108896
1798,117947.18582196662
1799,110484.18352934976
1800,122353.85695441376
1801,117889.38670894271
1802,134002.8707095156
1803,141992.74067968366
1804,140323.1757073565
1805,131934.12772232908
1806,128591.27009839383
1807,129050.09397949504
1808,119194.64350537019
1809,124496.2871940424
1810,124295.30621842877
1811,78321.11249228113
1812,100759.89987426743
1813,120360.60689918787
1814,92049.70019668541
1815,50578.682047489
1816,95286.32284457484
1817,112853.86016151102
1818,153068.97690076352
1819,125863.15828222968
1820,53970.32537802708
1821,117367.03758433305
1822,148000.89793945776
1823,41976.84825624738
1824,126364.18328221155
1825,138203.12997570753
1826,106726.05153489449
1827,98274.95884564858
1828,128562.59415234429
1829,118366.91360356136
1830,142465.37122351624
1831,149246.37247859556
1832,70904.3510650511
1833,128653.26628118086
1834,110512.99621764928
1835,127734.24545173543
1836,118843.39933846382
1837,90806.99961360291
1838,121618.23508949611
1839,87958.93379532073
1840,134390.48988124524
1841,128371.18928999639
1842,87551.03744044024
1843,127547.4094386805
1844,133336.41739217893
1845,137821.62728804615
1846,155365.01544531988
1847,169698.31245962932
1848,49784.614109639675
1849,103244.03409957513
1850,116881.4944014794
1851,160160.92298377704
1852,124220.04967168339
1853,114386.29566472021
1854,158812.9580263932
1855,142983.79627125117
1856,220045.6962146439
1857,150319.23560086562
1858,132573.49388835163
1859,112336.37605902883
1860,135117.12375559125
1861,112549.94075866273
1862,267720.32561603514
1863,246627.93156948235
1864,246694.82936514702
1865,341483.5709080986
1866,301088.77192602947
1867,222883.1258067053
1868,268786.7091215501
1869,199559.9759581057
1870,219006.80508211587
1871,244883.19806511683
1872,164932.3806876531
1873,245135.7909062733
1874,143450.24668424565
1875,188572.94699920947
1876,185879.71952818337
1877,203718.83989049945
1878,209715.4688419011
1879,122040.52661009069
1880,118314.74828509764
1881,252179.5343367108
1882,237938.35714810423
1883,178794.8367323106
1884,202341.49587331127
1885,226062.92822758266
1886,258845.68765354183
1887,208060.76533185106
1888,250851.92818457642
1889,161801.27701793303
1890,114087.84737915262
1891,121939.16226031026
1892,93167.97516808704
1893,131969.18159448015
1894,126125.51091309954
1895,137165.66476617346
1896,120350.05137840235
1897,121440.2792079575
1898,108986.4906439867
1899,153585.77255391754
1900,156231.03873582894
1901,160290.2124193167
1902,158523.26093692245
1903,201811.91517884017
1904,133382.59392379504
1905,201526.3196935294
1906,118999.40737224711
1907,209933.5537030161
1908,101456.12261500084
1909,124596.00937842326
1910,116063.10137975246
1911,212472.86607619433
1912,358645.6466832801
1913,129540.05127541149
1914,48949.90775029182
1915,289450.9440366146
1916,69384.63607232718
1917,235226.98131773714
1918,134904.3693727704
1919,176702.56287419383
1920,148724.211892392
1921,335164.68285399047
1922,282663.26960472827
1923,231083.74784154087
1924,231179.70969257885
1925,187530.70651445584
1926,341982.8981380679
1927,130257.29938108491
1928,147835.7033798391
1929,125809.29404969024
1930,123304.08712809208
1931,131645.01801311463
1932,130741.7090500038
1933,174420.97527702845
1934,167574.80739153633
1935,160904.54190004448
1936,183711.3575373672
1937,172542.4324974914
1938,156897.93550576625
1939,236936.88552547112
1940,183244.77363123128
1941,166638.22589741804
1942,167585.58884854583
1943,202307.46455613975
1944,335250.0028200225
1945,356167.49245613144
1946,141653.35613002107
1947,150169.54527524265
1948,185444.89786265537
1949,250152.42176722406
1950,197698.25199424982
1951,249345.88295205974
1952,221453.54640106377
1953,160124.9313613537
1954,183106.91976549337
1955,134521.67297629846
1956,317778.8304056647
1957,145162.9433523494
1958,273171.2657078892
1959,141878.9257234356
1960,110983.66187778256
1961,116308.05737300163
1962,93593.25262251591
1963,102491.5770986361
1964,100238.10153216402
1965,137404.07850596053
1966,133524.15153792634
1967,289998.83923898527
1968,377942.7540961263
1969,353294.7380218272
1970,360733.0950107519
1971,411980.44345010316
1972,344785.9622488059
1973,275872.94025469996
1974,310559.8919538449
1975,487590.47246638563
1976,266307.7597301255
1977,310325.1071353433
1978,316970.0671848301
1979,324879.2244167165
1980,210371.0079952672
1981,331111.37454860576
1982,212926.08143968694
1983,203009.0767937469
1984,164392.54413720942
1985,210366.6788822194
1986,204456.09143065303
1987,178173.04104307044
1988,160936.7831866906
1989,188986.3408315664
1990,201945.99313395913
1991,229225.5178335306
1992,209580.4565373498
1993,162768.86396072438
1994,223311.43415483745
1995,178932.5826053541
1996,238969.18484018155
1997,312351.14039610815
1998,309704.4620857357
1999,257651.06866193813
2000,328061.588660413
2001,275301.3011184031
2002,211302.1466335659
2003,244812.60418429633
2004,281217.6495899333
2005,212918.8009770993
2006,230375.8166846758
2007,250036.9335449257
2008,216174.58390423234
2009,182606.0105918552
2010,189859.7541742431
2011,135251.09833641208
2012,168641.30984455472
2013,168384.67909763503
2014,170576.06203364066
2015,207562.8428148685
2016,176655.03291019687
2017,194771.2604423791
2018,116993.9736368363
2019,124413.26591301968
2020,101215.69988211173
2021,97912.0851124201
2022,177489.53660964276
2023,134981.51555412952
2024,250705.0541023481
2025,337179.2035773974
2026,179883.3608554898
2027,150068.2678003214
2028,147000.57550876593
2029,158083.36741356482
2030,274423.3738789383
2031,230623.01332819203
2032,254275.6453440653
2033,256813.57872909663
2034,172536.4032123076
2035,211329.0604842205
2036,198327.95254093522
2037,214523.4452944218
2038,320731.0706577215
2039,215109.39992571055
2040,271767.9811545144
2041,315359.3513415307
2042,202471.5963441121
2043,178960.8286102068
2044,169682.69108695077
2045,225369.81165888705
2046,149747.16291517616
2047,133572.0627244096
2048,135191.3709286136
2049,140408.48567320447
2050,176597.93400613504
2051,94780.08299879532
2052,121656.83263405554
2053,143050.254059688
2054,91186.72053742732
2055,147199.612938648
2056,137664.87981791265
2057,112652.93478563287
2058,206223.3137555548
2059,129197.19306282999
2060,166435.81638293888
2061,165653.6157420633
2062,127194.56366114442
2063,116075.24180141123
2064,138726.98749004045
2065,114013.70610966465
2066,164460.5573723411
2067,107401.17472674284
2068,142750.64064557958
2069,78604.77073809132
2070,121183.67131944075
2071,94772.3162982985
2072,118648.30475652132
2073,126309.52735428841
2074,193462.76168623404
2075,142474.78425224108
2076,112386.12044057153
2077,152379.51186257898
2078,118387.8810933036
2079,127673.741419956
2080,115854.18699578165
2081,119479.80217351404
2082,115821.08087972896
2083,144756.72094803295
2084,108569.06082687379
2085,108842.63680193255
2086,93514.70852793442
2087,109098.66014479281
2088,93128.96680120123
2089,79422.17515038193
2090,121992.82617527111
2091,103100.90055720777
2092,114832.42302102191
2093,116196.55653176225
2094,115309.84523342611
2095,140346.81449511342
2096,79742.11981589279
2097,95596.83979521782
2098,146694.0807273274
2099,49640.54371574823
2100,72705.31724326538
2101,104077.22563557014
2102,128319.77136644987
2103,105617.54792138812
2104,130537.46786900921
2105,126718.8541561115
2106,69474.58766975426
2107,189931.81373263494
2108,107783.99415063605
2109,103001.44619108141
2110,126789.07373966585
2111,152405.74587297693
2112,135559.0580540808
2113,118232.55591495342
2114,125535.7665875482
2115,164720.64738785956
2116,112860.87937211126
2117,148068.11128104053
2118,122849.94129075277
2119,119607.87013213438
2120,110390.3066322959
2121,116424.17343949477
2122,121421.20312123415
2123,78595.25833342662
2124,156984.97858343765
2125,117011.90236464085
2126,154667.43498358675
2127,153191.3673045463
2128,133337.9530470101
2129,85566.6942218653
2130,123387.14810880859
2131,133281.4242876844
2132,104256.12437501815
2133,121305.31204428212
2134,120365.79926349907
2135,89395.20619399863
2136,78117.07325427589
2137,101155.2607210848
2138,131362.1232018386
2139,145077.48055204912
2140,135476.01118251553
2141,153759.48496037256
2142,125917.32114926976
2143,143473.434625081
2144,128250.21441018494
2145,137032.2563620443
2146,166124.07762614594
2147,147386.9566585976
2148,131293.548744983
2149,151899.6203859456
2150,233264.45132707167
2151,117185.09457529854
2152,153556.14195644416
2153,158212.3100168384
2154,97399.73316842272
2155,134208.76732933414
2156,230255.01657753313
2157,219307.31733246206
2158,232381.33725776305
2159,208737.32019479206
2160,182527.65115681168
2161,237536.81465559217
2162,400328.81410861126
2163,331373.9089873533
2164,241773.6653066637
2165,197515.43248869473
2166,150804.11527160532
2167,211352.13880758727
2168,176312.56676471536
2169,190343.69531517423
2170,214171.43626365022
2171,145814.42088331885
2172,125780.13138610082
2173,155501.16330411626
2174,212147.00976944232
2175,283669.25884084933
2176,285185.5044920071
2177,222864.41266625765
2178,209974.6690545291
2179,128559.11730654145
2180,189692.241701445
2181,194772.9306132057
2182,223518.92062901633
2183,191814.29533895344
2184,114005.98623374055
2185,119951.00987890005
2186,140918.61787426836
2187,150091.10642719475
2188,150188.74721272974
2189,273616.0165775887
2190,80528.99233299005
2191,79598.28713551404
2192,90446.25209071692
2193,116973.37518721263
2194,102374.26431694067
2195,110088.59204154638
2196,95087.75226786095
2197,115200.69915583797
2198,168112.3903248858
2199,168321.47792607083
2200,145516.22881358647
2201,142370.4793093331
2202,238786.04438652465
2203,137005.9147606963
2204,169917.2161368927
2205,118094.35780623172
2206,145791.38924160152
2207,215229.23044036416
2208,281586.3092514669
2209,233496.67690392
2210,113903.69770994049
2211,107236.44514157205
2212,113467.97863898623
2213,103417.42582399382
2214,120929.20552631452
2215,89384.29736382917
2216,140888.5114587813
2217,50558.23482951806
2218,62759.22334214949
2219,57271.90296076622
2220,60532.791842677536
2221,290141.67531963374
2222,260552.4139085933
2223,251949.1927223872
2224,202678.412165282
2225,118234.01336613334
2226,167304.81960156895
2227,196238.00794045313
2228,244778.86433117618
2229,251836.9104610343
2230,136851.81862872787
2231,205652.61966148825
2232,164763.136897762
2233,176251.639543664
2234,233384.87760452993
2235,204734.16923679571
2236,247869.64572712523
2237,283780.55211270833
2238,188097.13654080173
2239,102317.17292996673
2240,144621.04973534498
2241,158221.4152809568
2242,118652.5258603611
2243,127190.36319698009
2244,102323.94668861946
2245,89362.44863181823
2246,136796.21265430393
2247,114228.05552346217
2248,115800.77449475716
2249,108468.51473728467
2250,117702.66912167169
2251,106478.1326876278
2252,174481.91260897237
2253,140417.538478542
2254,164452.17365138073
2255,171477.51040601457
2256,166347.96622417434
2257,194164.24573689967
2258,155093.36212261202
2259,163680.22284047966
2260,152076.5570255562
2261,182185.47265572337
2262,200167.4003222387
2263,345414.1562660759
2264,486382.1425173483
2265,163022.92116077218
2266,271778.61919810093
2267,331608.49076644983
2268,373836.2788562724
2269,145283.84281532673
2270,204570.72112205913
2271,215760.17934125618
2272,193757.17036017607
2273,160528.81007520502
2274,174992.84344053137
2275,158055.55450981308
2276,192567.77778729243
2277,162921.60315915773
2278,136711.10471589776
2279,120036.6651296316
2280,111946.82284067989
2281,158823.71337616295
2282,171300.67950603785
2283,104041.80636398503
2284,110823.13805627683
2285,147251.9871029828
2286,118408.880635932
2287,363589.3025215703
2288,263988.0266509367
2289,357638.1222208614
2290,416059.8211221386
2291,320126.60531680856
2292,411921.96496001957
2293,439423.88263661164
2294,364263.0140955791
2295,469893.4158496456
2296,280313.9753540126
2297,325297.5033593191
2298,333501.13153443084
2299,337211.0804007886
2300,306379.2309228288
2301,311081.04911287944
2302,244286.24317147274
2303,245018.29294519662
2304,250435.44005733216
2305,200748.30565951293
2306,190610.37330516044
2307,193486.50967389712
2308,237609.6860758196
2309,274081.742196198
2310,219209.4985505495
2311,200068.0791630847
2312,162513.234675637
2313,160069.21087343764
2314,173552.7453219885
2315,172792.06918454322
2316,181810.6886636398
2317,186596.81278099678
2318,177240.80671837804
2319,183252.24130856377
2320,181805.3913782162
2321,226988.61070811492
2322,183934.47732361325
2323,182262.8846587232
2324,181335.83787716986
2325,222113.89250650437
2326,165825.85277718364
2327,192736.81203386412
2328,216731.99905387408
2329,177786.96340084737
2330,172032.6232398335
2331,337930.16874502104
2332,351064.0123455743
2333,307398.9998590066
2334,250748.62425556907
2335,263423.4582823033
2336,302515.41888589127
2337,188485.33198689422
2338,247922.79433384206
2339,228817.18049896302
2340,378506.02364815865
2341,206676.13780513668
2342,227302.31477071095
2343,221880.26492057633
2344,209518.94897323241
2345,221294.53221910237
2346,220593.97264107512
2347,200168.24535174412
2348,250298.40617197557
2349,167301.12639641203
2350,310681.9693055239
2351,264136.1418490961
2352,257201.89025415273
2353,230563.60872395
2354,137473.92359198738
2355,142468.9239290409
2356,140486.59793198676
2357,182108.81377812513
2358,190116.81559651103
2359,127357.20657656803
2360,110650.45639773272
2361,146830.35430709747
2362,243964.6115759065
2363,130734.4142323731
2364,152588.70392503726
2365,218542.030342469
2366,202802.101848187
2367,231776.87554019885
2368,209955.51569663058
2369,227518.15023668777
2370,156030.39943543443
2371,154259.39372702816
2372,195595.5868891813
2373,263169.15673241514
2374,332816.14198127174
2375,228587.9852975636
2376,295026.37286788604
2377,317446.3272192481
2378,139912.67415532283
2379,182963.86590242357
2380,145924.5889427288
2381,167051.89009466657
2382,217515.63161089347
2383,205776.18714842855
2384,232663.52920256858
2385,166048.5317630553
2386,127015.22601875625
2387,128834.25970102716
2388,96657.87061683957
2389,117725.01731699181
2390,144568.2199107566
2391,149311.36085260508
2392,115331.32443624316
2393,172114.3338612561
2394,139113.58888797686
2395,201106.28652677257
2396,135794.69210823567
2397,221426.63275838134
2398,120096.22985781745
2399,69770.40567345131
2400,60036.43242789563
2401,118700.04726458126
2402,134712.9373146454
2403,144891.87675456353
2404,151232.00976632364
2405,162535.08941211738
2406,137196.95797682906
2407,114026.74313303609
2408,149359.696489916
2409,123022.97004311394
2410,154380.67565340112
2411,107225.00877297226
2412,155314.05084892944
2413,132959.03592452302
2414,159826.74232292126
2415,136085.80157421457
2416,128449.91041371149
2417,137161.69903149034
2418,129649.04617434106
2419,119267.3008456095
2420,118147.19777924572
2421,143554.1661254241
2422,101798.9482929688
2423,120483.29514390939
2424,153462.55784467878
2425,190805.93606913261
2426,125981.41936456808
2427,134222.37550033935
2428,168721.73874112172
2429,109035.34280727735
2430,125427.95940349823
2431,108870.85475787516
2432,142777.54110250046
2433,141458.12951103703
2434,145007.0436399888
2435,145464.7677178239
2436,96975.04085600586
2437,101781.88190089505
2438,114923.67426455102
2439,99423.63824262294
2440,119948.11761631699
2441,89736.53399686531
2442,93735.32225007845
2443,126165.71127879113
2444,134224.06749317067
2445,90518.66626617961
2446,137192.51906654722
2447,207399.09668740988
2448,124097.8221797849
2449,112102.7173957549
2450,161505.8292002975
2451,121053.361187336
2452,209575.17272139926
2453,86420.6392656763
2454,117895.76926141222
2455,115094.21198979492
2456,130323.98162037371
2457,132385.1118763036
2458,128280.81837582757
2459,109929.32930822637
2460,145707.9400463659
2461,123784.75721396071
2462,127890.74614178605
2463,125226.26768135175
2464,174341.80782488745
2465,153897.04223241896
2466,120581.16936534284
2467,120508.85283688767
2468,92047.77838410973
2469,91346.99174328314
2470,166294.93072435335
2471,208695.70553748505
2472,165767.68061766244
2473,96176.66171776332
2474,80572.23075120576
2475,224632.73044584383
2476,110714.84480703772
2477,126315.73007395254
2478,156097.97629810649
2479,99889.53119548653
2480,144320.68541765443
2481,116345.91992589193
2482,118404.56700188185
2483,106473.77981520035
2484,118881.92241709458
2485,120215.11749887826
2486,140622.0790953815
2487,160381.12238096865
2488,162303.7268956238
2489,148076.268074383
2490,131546.1208484288
2491,84233.2677958135
2492,188093.17634510866
2493,147798.88347370084
2494,144294.91730711496
2495,84699.20130447178
2496,251391.43983195597
2497,152668.7565242385
2498,106308.77286969312
2499,78376.4295146437
2500,109519.96053803137
2501,132724.11842657745
2502,128845.13366797166
2503,91507.85648055481
2504,149053.7450455423
2505,220819.1394006168
2506,257372.17296360893
2507,294443.48007722496
2508,256222.56989866286
2509,219841.28417519745
2510,221028.24015186325
2511,168444.49964378355
2512,194127.69399397803
2513,214523.97844682037
2514,246645.18052956526
2515,144184.90673362644
2516,166187.4808205872
2517,144308.81271148953
2518,146074.46348408263
2519,227988.94927431043
2520,204980.43601819058
2521,178064.19127307818
2522,215306.72062900144
2523,118174.13902810788
2524,137080.40272076763
2525,141631.86167041797
2526,139796.8407503023
2527,114962.2717535705
2528,120177.0216617406
2529,140683.63329154276
2530,113155.9114875561
2531,237071.13103075113
2532,214096.10833259916
2533,188030.1239754876
2534,226740.73108554096
2535,277933.60975068156
2536,225799.0800574253
2537,236928.02496836142
2538,178737.47291839923
2539,184371.21482690284
2540,174687.28433316847
2541,175192.5870077987
2542,151399.21429059477
2543,117672.16698026312
2544,118832.56374624661
2545,140823.9325144919
2546,131569.33438432947
2547,136180.06380265512
2548,147307.0275226531
2549,143572.20867253392
2550,661139.3782507033
2551,128087.27302264103
2552,116571.44408252843
2553,71330.0859965422
2554,92531.64342495827
2555,108845.42611348735
2556,94044.38163094992
2557,106063.29902029269
2558,139960.37266306573
2559,151407.18551421518
2560,148597.78876010067
2561,149130.0747917177
2562,142617.66344210916
2563,142728.16804538207
2564,201089.37827706165
2565,137251.23176405937
2566,149273.04421551092
2567,142910.6883978044
2568,198725.3300690578
2569,232938.53923510353
2570,112817.1772425078
2571,187909.33972229055
2572,147801.40031343175
2573,229192.68639969113
2574,333062.81230974884
2575,126727.98724689215
2576,108773.57241149971
2577,123422.65303453991
2578,79111.83748356663
2579,58769.93909369453
2580,76746.85829769348
2581,85487.98592167116
2582,89848.96790065785
2583,278613.0932405104
2584,176352.30664859898
2585,181810.2370154244
2586,218002.26573675402
2587,194181.817628185
2588,143038.46596722968
2589,146930.62371659416
2590,192689.774964157
2591,221187.22473561676
2592,213494.7801389008
2593,263612.09667817655
2594,194421.48892653646
2595,197065.38619263493
2596,283334.3905659517
2597,172037.2453576286
2598,258921.01427704206
2599,324082.27408715733
2600,146994.71890555628
2601,132927.03403580945
2602,84225.65755898117
2603,93699.57736101738
2604,87302.99101114224
2605,77801.89000581957
2606,145588.24823502355
2607,190385.28738197207
2608,182117.92681445534
2609,164152.392248872
2610,104737.69140683622
2611,124887.0574354465
2612,150560.5070232873
2613,122035.35996995588
2614,113579.82347226843
2615,158235.51646414597
2616,144135.21541633012
2617,179569.44534347559
2618,206077.66745051582
2619,204318.4439125617
2620,173386.04487489254
2621,157537.6071915293
2622,168770.56974940607
2623,229363.3543608115
2624,303832.61975455564
2625,281005.58839116606
2626,160247.6505038427
2627,159893.01998984994
2628,427071.2494952893
2629,459071.3290801864
2630,355790.248066159
2631,449724.8108879552
2632,391193.44208274974
2633,278787.6993880929
2634,379119.05990358896
2635,157046.27209790287
2636,167995.35189528254
2637,175957.95672617908
2638,252309.98678511457
2639,175521.1163475055
2640,143653.1302103537
2641,101736.69297932941
2642,179738.95254779604
2643,98911.44888150392
2644,114019.14700091042
2645,107063.65952776787
2646,91683.35110651403
2647,99563.53098382113
2648,137131.05403861846
2649,148211.4898900786
2650,137896.46825068694
2651,137546.62895298397
2652,378719.84488705586
2653,253467.60470375267
2654,256568.47061259867
2655,379559.72486124653
2656,335138.58475878846
2657,335586.23683813924
2658,299160.15885296534
2659,285191.1227759638
2660,350494.5856289806
2661,333647.45519766444
2662,343532.80995396734
2663,275759.9933367853
2664,265684.4838260196
2665,321685.0522601585
2666,277612.1203914832
2667,159675.33557546002
2668,172556.2588023365
2669,183121.3154176535
2670,276414.97332446306
2671,182319.63704097553
2672,196081.09158937438
2673,195413.79538176127
2674,191364.6654999737
2675,175061.6270600551
2676,189850.0405719425
2677,183460.99505440737
2678,239205.30004631623
2679,270548.8777871475
2680,279780.75884937827
2681,364711.8578331361
2682,312333.1179660345
2683,441880.4019198132
2684,300859.7203909538
2685,297629.5022470862
2686,243025.0156344547
2687,277622.38203765947
2688,213099.96462301255
2689,213136.7081391141
2690,369017.5792318053
2691,176016.08076872313
2692,140622.6509266697
2693,205740.45911803388
2694,136630.86694818208
2695,184455.6709316855
2696,175702.37539745498
2697,175165.23354987364
2698,181348.95632041813
2699,166224.30597737414
2700,153260.29899986676
2701,144052.02600354745
2702,113547.68322930051
2703,123031.1241756585
2704,137930.47116285312
2705,108466.44808388
2706,103419.92100238244
2707,118440.6964590027
2708,127351.89688050716
2709,96850.99486904334
2710,121760.40679301032
2711,271687.6366513474
2712,321531.79874527507
2713,172314.4626099743
2714,146431.43783320012
2715,159901.9165287207
2716,144623.19920721187
2717,192628.66063870728
2718,218881.4514508015
2719,152309.85712016403
2720,171006.07117954904
2721,124991.6346738587
2722,152223.10459489722
2723,135772.51027959533
2724,117960.14098514234
2725,126138.88130628564
2726,147762.55971397329
2727,173561.37030201213
2728,184187.47475574064
2729,139950.45100883683
2730,147389.7465958719
2731,130925.89804983372
2732,135770.95110745062
2733,153847.11662198853
2734,145484.15379691834
